username,IP_address,home_office,API_version,redacted_password,contact_address
torstein_flakne,81.199.194.2/23,false,v3,K***********************W,torstein_flakne@baretoev.trd
anne_b_ragde,50.102.40.230/23,false,v2,B************************k,anne_b_ragde@baretoev.trd
alf_skille,10.110.83.171/17,true,v4,U******************c,alf_skille@baretoev.trd
hans_rotmo,180.200.160.162/24,false,v4,&*********************),hans_rotmo@baretoev.trd
roar_strand,14.86.107.88/30,true,v3,N***********************P,roar_strand@baretoev.trd
rune_bratseth,156.171.73.126/29,true,v1,V********************},rune_bratseth@baretoev.trd
birgit_skarstein,132.195.138.46/29,true,v1,5****************g,birgit_skarstein@baretoev.trd
dag_ingebrigtsen,238.104.69.13/20,true,v1,{************?,dag_ingebrigtsen@baretoev.trd
astrid_s,153.18.46.202/17,true,v2,Y*******************(,astrid_s@baretoev.trd
harald_martin_brattbakk,9.181.77.244/31,false,v4,b***************A,harald_martin_brattbakk@baretoev.trd
ola_by_riise,241.24.206.126/31,true,v3,[******************:,ola_by_riise@baretoev.trd
bjorn_tore_kvarme,108.137.134.154/32,true,v2,#********************(,bjorn_tore_kvarme@baretoev.trd
bjorn_tore_kvarme,233.168.58.205/28,true,v2,b**************5,bjorn_tore_kvarme@baretoev.trd
gynter_nisse,82.92.214.219/21,false,v4,?***********************.,gynter_nisse@baretoev.trd
sverre_nypan,105.8.10.7/32,false,v3,n********************,sverre_nypan@baretoev.trd
vegard_heggem,34.137.242.10/24,false,v2,`****************^,vegard_heggem@baretoev.trd
petter_wavold,193.38.19.37/22,true,v2,B**********************r,petter_wavold@baretoev.trd
tore_paa_sporet,217.243.5.140/21,true,v1,|************************p,tore_paa_sporet@baretoev.trd
aage_aleksandersen,5.219.34.187/26,true,v4,%***********************',aage_aleksandersen@baretoev.trd
knudsen_og_ludvigsen,200.76.101.219/24,false,v3,g****************P,knudsen_og_ludvigsen@baretoev.trd
anne_b_ragde,52.150.189.86/29,false,v2,`*************v,anne_b_ragde@baretoev.trd
aage_aleksandersen,8.203.123.250/16,false,v2,J**********************G,aage_aleksandersen@baretoev.trd
aage_aleksandersen,176.32.2.182/26,false,v3,K************`,aage_aleksandersen@baretoev.trd
fritz_nisse,239.161.180.246/18,false,v3,r*************X,fritz_nisse@baretoev.trd
torstein_flakne,176.84.220.111/29,false,v1,&************5,torstein_flakne@baretoev.trd
hans_rotmo,90.109.116.78/25,false,v1,R*******************{,hans_rotmo@baretoev.trd
terje_tysland,90.9.128.73/17,true,v3,R*******************4,terje_tysland@baretoev.trd
bjorn_tore_kvarme,233.71.12.242/29,true,v4,W****************!,bjorn_tore_kvarme@baretoev.trd
tande_p,194.113.148.204/30,false,v3,U****************v,tande_p@baretoev.trd
liv_ullmann,67.76.3.169/21,true,v1,L********************x,liv_ullmann@baretoev.trd
ola_by_riise,161.124.206.21/21,true,v3,*****************O,ola_by_riise@baretoev.trd
roar_strand,188.117.82.22/32,true,v2,3****************V,roar_strand@baretoev.trd
liv_ullmann,187.131.237.245/21,true,v1,F****************Q,liv_ullmann@baretoev.trd
ola_by_riise,102.14.96.93/27,true,v4,8************Y,ola_by_riise@baretoev.trd
erik_hoftun,178.165.122.172/18,true,v3,^*************E,erik_hoftun@baretoev.trd
astrid_s,152.167.172.221/28,false,v1,9***************-,astrid_s@baretoev.trd
anne_b_ragde,97.23.143.199/27,false,v1,o**************1,anne_b_ragde@baretoev.trd
bjarne_brondbo,239.149.78.170/25,false,v2,o*************Z,bjarne_brondbo@baretoev.trd
alf_skille,73.238.102.185/23,false,v4,u*****************Z,alf_skille@baretoev.trd
per_ciljan_skjelbred,77.161.13.221/23,false,v2,W*************6,per_ciljan_skjelbred@baretoev.trd
tore_paa_sporet,192.133.223.145/31,true,v2,p*******************Q,tore_paa_sporet@baretoev.trd
birgit_skarstein,117.83.121.17/24,false,v4,2******************>,birgit_skarstein@baretoev.trd
alf_skille,188.76.90.144/27,true,v3,z********************+,alf_skille@baretoev.trd
erlend_loe,58.32.236.95/20,false,v2,b*************~,erlend_loe@baretoev.trd
oevre_richter_frich,97.212.187.159/104,true,v2,{****************V,oevre_richter_frich@baretoev.trd
goeran_soerloth,8.64.28.28/21,false,v3,5********************h,goeran_soerloth@baretoev.trd
astrid_s,124.132.152.177/22,true,v1,e*****************<,astrid_s@baretoev.trd
staale_stensaas,115.215.216.170/19,true,v1,)******************g,staale_stensaas@baretoev.trd
rita_ottervik,126.235.210.212/27,false,v2,S************************e,rita_ottervik@baretoev.trd
arve_tellefsen,252.151.83.189/31,true,v1,k*******************,arve_tellefsen@baretoev.trd
rita_ottervik,246.255.73.48/16,false,v3,V**********************N,rita_ottervik@baretoev.trd
sverre_nypan,237.210.228.205/28,true,v4,0*****************2,sverre_nypan@baretoev.trd
rune_bratseth,12.148.195.211/32,false,v1,-********************`,rune_bratseth@baretoev.trd
per_ciljan_skjelbred,159.148.238.104/27,false,v1,X***********************-,per_ciljan_skjelbred@baretoev.trd
ola_by_riise,148.242.162.9/22,true,v1,(****************%,ola_by_riise@baretoev.trd
liv_ullmann,122.25.3.199/20,false,v2,b******************K,liv_ullmann@baretoev.trd
anders_jektvik,238.255.180.43/26,true,v2,h************************y,anders_jektvik@baretoev.trd
per_ciljan_skjelbred,87.216.144.175/21,true,v1,n**************y,per_ciljan_skjelbred@baretoev.trd
benny_naassaa,173.124.154.101/16,false,v2,+****************~,benny_naassaa@baretoev.trd
roar_strand,144.225.147.236/19,true,v1,7*****************@,roar_strand@baretoev.trd
rune_bratseth,143.55.38.169/16,false,v4,|******************P,rune_bratseth@baretoev.trd
goeran_soerloth,54.106.46.150/19,true,v3,D********************=,goeran_soerloth@baretoev.trd
roar_strand,76.243.107.78/18,false,v3,j**************Y,roar_strand@baretoev.trd
vegard_heggem,74.148.227.143/26,true,v1,#***************),vegard_heggem@baretoev.trd
rita_ottervik,253.102.125.76/26,false,v2,*************************7,rita_ottervik@baretoev.trd
gjertrud_sand,106.22.118.137/24,true,v2,0****************t,gjertrud_sand@baretoev.trd
knudsen_og_ludvigsen,107.73.236.113/32,false,v1,5*****************Q,knudsen_og_ludvigsen@baretoev.trd
oevre_richter_frich,192.137.49.38/24,true,v2,3***********************},oevre_richter_frich@baretoev.trd
fritz_nisse,236.21.52.191/20,false,v3,j*********************1,fritz_nisse@baretoev.trd
birgit_skarstein,103.137.40.132/19,true,v4,}*********************O,birgit_skarstein@baretoev.trd
gynter_nisse,144.186.167.210/18,true,v2,p************W,gynter_nisse@baretoev.trd
torstein_flakne,228.70.250.0/32,false,v2,V*******************L,torstein_flakne@baretoev.trd
liv_ullmann,204.30.140.26/28,false,v3,p*********************G,liv_ullmann@baretoev.trd
liv_ullmann,134.13.203.62/17,true,v3,h*************u,liv_ullmann@baretoev.trd
gynter_nisse,22.135.50.12/18,false,v3,(**************z,gynter_nisse@baretoev.trd
staale_stensaas,249.226.255.84/19,true,v4,X*************^,staale_stensaas@baretoev.trd
oevre_richter_frich,111.169.106.198/18,false,v3,A************w,oevre_richter_frich@baretoev.trd
erlend_loe,121.133.191.215/26,true,v2,T*************9,erlend_loe@baretoev.trd
torstein_flakne,237.13.77.201/18,true,v4,B************a,torstein_flakne@baretoev.trd
erlend_loe,253.178.9.213/25,true,v2,+*********************”,erlend_loe@baretoev.trd
marvin_wiseth,62.187.122.240/29,false,v2,n********************%,marvin_wiseth@baretoev.trd
olaf_sand,249.247.111.84/20,true,v2,_***********************?,olaf_sand@baretoev.trd
rita_ottervik,242.102.114.194/25,true,v4,M************4,rita_ottervik@baretoev.trd
aage_aleksandersen,9.161.41.148/29,false,v4,f*****************~,aage_aleksandersen@baretoev.trd
vidar_riseth,139.190.6.93/30,false,v4,l************`,vidar_riseth@baretoev.trd
olaf_sand,189.74.125.192/23,true,v4,3*******************L,olaf_sand@baretoev.trd
goeran_soerloth,67.14.150.6/31,false,v3,P***************{,goeran_soerloth@baretoev.trd
marit_breivik,147.61.155.47/17,false,v2,5**************+,marit_breivik@baretoev.trd
are_og_odin,68.92.254.169/17,true,v4,Q****************F,are_og_odin@baretoev.trd
alf_skille,31.38.123.94/31,false,v1,(***************E,alf_skille@baretoev.trd
roar_strand,3.135.172.201/25,true,v1,p***********************E,roar_strand@baretoev.trd
kvikk_sand,126.238.74.159/22,false,v2,C***************X,kvikk_sand@baretoev.trd
are_og_odin,173.169.236.101/22,true,v4,A*****************[,are_og_odin@baretoev.trd
bjarne_brondbo,12.41.157.194/26,true,v3,W***************Z,bjarne_brondbo@baretoev.trd
olaf_sand,89.210.204.197/22,false,v2,y************x,olaf_sand@baretoev.trd
trine_haltvik,69.121.152.194/26,true,v1,g*****************o,trine_haltvik@baretoev.trd
fritz_nisse,184.103.78.207/17,true,v3,w************t,fritz_nisse@baretoev.trd
hans_rotmo,209.4.152.235/19,true,v1,:*********************6,hans_rotmo@baretoev.trd
harald_martin_brattbakk,152.238.185.16/32,true,v2,:*******************e,harald_martin_brattbakk@baretoev.trd
astrid_s,60.83.202.214/20,false,v3,/************************B,astrid_s@baretoev.trd
roar_strand,138.123.55.101/18,true,v2,J********************>,roar_strand@baretoev.trd
dag_ingebrigtsen,217.118.140.185/23,false,v2,]******************,dag_ingebrigtsen@baretoev.trd
hans_rotmo,26.144.190.102/29,false,v4,K**********************B,hans_rotmo@baretoev.trd
kvikk_sand,62.149.32.89/20,true,v3,8*********************K,kvikk_sand@baretoev.trd
vidar_riseth,13.119.53.176/30,true,v3,}***********************/,vidar_riseth@baretoev.trd
rune_bratseth,131.159.250.6/23,true,v2,s**************~,rune_bratseth@baretoev.trd
kvikk_sand,70.184.2.38/16,true,v1,8***********************X,kvikk_sand@baretoev.trd
goeran_soerloth,194.219.214.240/26,true,v1,[************c,goeran_soerloth@baretoev.trd
marvin_wiseth,79.248.132.250/25,true,v3,m***************w,marvin_wiseth@baretoev.trd
per_ciljan_skjelbred,242.27.177.170/27,true,v3,)**************F,per_ciljan_skjelbred@baretoev.trd
hans_rotmo,134.77.147.220/20,false,v4,H*********************p,hans_rotmo@baretoev.trd
gynter_nisse,171.78.52.74/21,true,v3,m************A,gynter_nisse@baretoev.trd
astrid_s,213.121.63.251/16,false,v2,h***********************`,astrid_s@baretoev.trd
roar_strand,107.38.205.78/18,true,v1,~**********************J,roar_strand@baretoev.trd
knudsen_og_ludvigsen,151.88.253.134/23,true,v4,0******************[,knudsen_og_ludvigsen@baretoev.trd
vidar_riseth,163.129.14.104/21,true,v1,H************R,vidar_riseth@baretoev.trd
anne_b_ragde,162.105.17.237/16,true,v4,7******************=,anne_b_ragde@baretoev.trd
fritz_nisse,107.71.230.161/26,false,v1,]********************”,fritz_nisse@baretoev.trd
arve_tellefsen,177.38.78.253/29,true,v4,.*********************U,arve_tellefsen@baretoev.trd
astrid_s,139.169.53.150/20,false,v3,M***********************I,astrid_s@baretoev.trd
kvikk_sand,136.129.32.20/18,true,v1,9********************-,kvikk_sand@baretoev.trd
hans_rotmo,65.209.58.98/20,false,v1,3*******************&,hans_rotmo@baretoev.trd
ola_by_riise,16.145.7.110/20,false,v3,|*********************X,ola_by_riise@baretoev.trd
tore_paa_sporet,31.213.55.151/21,true,v2,X******************+,tore_paa_sporet@baretoev.trd
gjertrud_sand,107.101.52.42/16,false,v1,x************`,gjertrud_sand@baretoev.trd
tande_p,13.14.252.30/32,false,v1,Y***********************<,tande_p@baretoev.trd
kvikk_sand,155.100.81.254/32,false,v4,x******************,kvikk_sand@baretoev.trd
goeran_soerloth,242.102.179.122/22,false,v3,b**********************#,goeran_soerloth@baretoev.trd
arve_tellefsen,246.53.119.126/32,false,v2,i************************O,arve_tellefsen@baretoev.trd
roar_strand,201.129.121.121/28,false,v1,x*************R,roar_strand@baretoev.trd
petter_wavold,208.204.35.188/25,true,v1,U********************3,petter_wavold@baretoev.trd
marit_bjoergen,44.218.213.192/20,true,v2,y*********************`,marit_bjoergen@baretoev.trd
dag_ingebrigtsen,115.129.216.216/32,false,v4,V*****************O,dag_ingebrigtsen@baretoev.trd
tande_p,132.190.204.229/26,false,v2,=***************U,tande_p@baretoev.trd
marit_breivik,3.95.41.248/28,true,v2,u**************$,marit_breivik@baretoev.trd
kvikk_sand,72.205.64.45/16,true,v4,}*************=,kvikk_sand@baretoev.trd
alf_skille,132.39.38.52/16,true,v2,2*****************0,alf_skille@baretoev.trd
liv_ullmann,196.31.202.138/27,false,v1,w**************F,liv_ullmann@baretoev.trd
sverre_brandhaug,77.188.28.79/17,true,v4,<***********************K,sverre_brandhaug@baretoev.trd
rita_ottervik,77.126.190.199/23,true,v2,_***************R,rita_ottervik@baretoev.trd
aage_aleksandersen,78.95.202.125/31,false,v1,!**********************^,aage_aleksandersen@baretoev.trd
are_og_odin,180.82.30.196/17,false,v3,m************X,are_og_odin@baretoev.trd
vegard_heggem,80.216.155.135/17,true,v3,y***********************>,vegard_heggem@baretoev.trd
marvin_wiseth,197.198.118.140/29,false,v4,S**************v,marvin_wiseth@baretoev.trd
torstein_flakne,116.55.106.244/30,true,v4,~*********************],torstein_flakne@baretoev.trd
marit_bjoergen,7.31.225.249/22,false,v2,J**************7,marit_bjoergen@baretoev.trd
gjertrud_sand,204.121.3.85/30,true,v2,d**************P,gjertrud_sand@baretoev.trd
olaf_sand,71.180.237.114/16,true,v2,A************************C,olaf_sand@baretoev.trd
vegard_heggem,70.229.161.217/18,true,v4,8*******************?,vegard_heggem@baretoev.trd
staale_stensaas,89.37.105.160/17,false,v2,x********************5,staale_stensaas@baretoev.trd
tore_paa_sporet,156.54.107.238/29,true,v4,-*******************g,tore_paa_sporet@baretoev.trd
marvin_wiseth,101.51.252.235/22,false,v3,u****************I,marvin_wiseth@baretoev.trd
tande_p,146.18.177.52/25,true,v3,T***************|,tande_p@baretoev.trd
anders_jektvik,143.46.197.194/29,true,v2,!*****************+,anders_jektvik@baretoev.trd
arve_tellefsen,121.32.160.245/32,false,v3,$*************D,arve_tellefsen@baretoev.trd
fritz_nisse,172.148.80.185/17,true,v4,@************4,fritz_nisse@baretoev.trd
marvin_wiseth,135.70.243.119/32,true,v4,c********************b,marvin_wiseth@baretoev.trd
oevre_richter_frich,1.46.54.240/24,false,v1,(****************|,oevre_richter_frich@baretoev.trd
vidar_riseth,191.196.180.101/27,false,v4,1**************O,vidar_riseth@baretoev.trd
marit_bjoergen,140.56.91.161/30,true,v4,4******************I,marit_bjoergen@baretoev.trd
fritz_nisse,148.107.210.219/28,true,v4,W****************v,fritz_nisse@baretoev.trd
kvikk_sand,1.27.7.72/18,true,v4,.********************^,kvikk_sand@baretoev.trd
per_ciljan_skjelbred,38.6.161.2/16,false,v1,{**********************+,per_ciljan_skjelbred@baretoev.trd
are_og_odin,255.237.228.87/18,true,v4,4**************e,are_og_odin@baretoev.trd
roar_strand,32.127.27.68/24,true,v4,9**********************a,roar_strand@baretoev.trd
tande_p,122.254.158.64/23,true,v3,a*******************=,tande_p@baretoev.trd
trine_haltvik,144.160.59.37/30,true,v4,`*******************O,trine_haltvik@baretoev.trd
astrid_s,74.5.225.219/28,true,v2,3**************!,astrid_s@baretoev.trd
roar_strand,37.185.180.94/24,false,v4,M******************n,roar_strand@baretoev.trd
vegard_heggem,29.129.133.59/25,false,v2,/********************C,vegard_heggem@baretoev.trd
are_og_odin,16.138.46.173/27,false,v4,:*******************9,are_og_odin@baretoev.trd
birgit_skarstein,77.51.185.55/21,false,v2,4******************g,birgit_skarstein@baretoev.trd
torstein_flakne,92.149.121.85/24,true,v4,y***********************:,torstein_flakne@baretoev.trd
birgit_skarstein,93.177.121.211/31,true,v4,O*******************&,birgit_skarstein@baretoev.trd
marit_breivik,195.106.76.42/23,false,v4,k******************E,marit_breivik@baretoev.trd
anne_b_ragde,107.30.219.128/24,false,v3,f************************7,anne_b_ragde@baretoev.trd
aage_aleksandersen,170.83.35.176/17,false,v3,h*******************>,aage_aleksandersen@baretoev.trd
goeran_soerloth,197.211.40.80/27,true,v1,s**********************p,goeran_soerloth@baretoev.trd
anders_jektvik,238.228.231.81/24,true,v3,S*****************~,anders_jektvik@baretoev.trd
tande_p,110.247.17.219/22,true,v1,h***********************`,tande_p@baretoev.trd
torstein_flakne,136.202.190.139/16,true,v3,B*******************G,torstein_flakne@baretoev.trd
rita_ottervik,186.210.237.186/25,true,v1,`***********************?,rita_ottervik@baretoev.trd
roar_strand,227.229.204.136/31,false,v1,n*************A,roar_strand@baretoev.trd
astrid_s,64.34.120.253/24,true,v1,X***************G,astrid_s@baretoev.trd
gjertrud_sand,25.94.213.220/18,true,v4,p***************`,gjertrud_sand@baretoev.trd
birgit_skarstein,201.113.86.62/28,false,v1,1*****************c,birgit_skarstein@baretoev.trd
gjertrud_sand,25.37.233.39/31,false,v3,w*********************j,gjertrud_sand@baretoev.trd
ola_by_riise,15.187.39.69/24,false,v3,l**************J,ola_by_riise@baretoev.trd
liv_ullmann,53.228.229.5/24,false,v4,.**********************F,liv_ullmann@baretoev.trd
rune_bratseth,207.32.48.115/28,true,v1,C*****************},rune_bratseth@baretoev.trd
erlend_loe,192.233.111.109/28,true,v3,H************************P,erlend_loe@baretoev.trd
ola_by_riise,11.159.185.60/21,true,v1,/****************X,ola_by_riise@baretoev.trd
terje_tysland,255.110.135.60/17,true,v4,~******************9,terje_tysland@baretoev.trd
benny_naassaa,244.51.138.188/25,false,v2,y************_,benny_naassaa@baretoev.trd
erik_hoftun,154.75.160.2/19,true,v4,u******************Z,erik_hoftun@baretoev.trd
anne_b_ragde,24.124.251.213/16,false,v4,i******************w,anne_b_ragde@baretoev.trd
staale_stensaas,235.170.238.29/23,true,v1,J********************d,staale_stensaas@baretoev.trd
benny_naassaa,180.126.61.101/21,false,v2,}********************t,benny_naassaa@baretoev.trd
birgit_skarstein,250.220.50.58/29,true,v2,a**********************G,birgit_skarstein@baretoev.trd
astrid_s,117.204.211.239/30,false,v1,Q**********************<,astrid_s@baretoev.trd
benny_naassaa,115.151.26.50/16,true,v3,L********************e,benny_naassaa@baretoev.trd
good_old_gammel_nok,60.68.33.140/20,true,v3,^**********************+,good_old_gammel_nok@baretoev.trd
hansi_nisse,116.134.131.240/21,true,v1,M********************J,hansi_nisse@baretoev.trd
birgit_skarstein,70.223.185.69/29,true,v3,g***************W,birgit_skarstein@baretoev.trd
